Headlines,Summary,URL
'I saw people getting shot': Eyewitness tells of Iran protest crackdown,An Iranian who got out of the country describes scenes of chaos as security forces opened fire in her home town.,https://www.bbc.com/news/articles/c9dvvzzpwylo
'I didn't hear from my son for seven months': Inside Yemen's UAE-run secret prisons,The BBC sees sites on former United Arab Emirates bases in Yemen where detainees say they were abused.,https://www.bbc.com/news/articles/c3r117w55q4o
UN to take over al-Hol camp for IS families in Syria after unrest,"A UN spokesman said conditions inside the camp remained ""tense and volatile"" after Kurdish-led forces withdrew.",https://www.bbc.com/news/articles/clyzzzd2y7do
Rapid rollback of Kurdish-led forces reshapes Sharaa's Syria,The retreat of the Syrian Democratic Forces (SDF) in the north-east marks the biggest change of control in Syria since the fall of Bashar al-Assad.,https://www.bbc.com/news/articles/c9311l0d40qo
"Israeli strike in Gaza kills three journalists, first responders say","Another eight Palestinians were killed by Israeli artillery and gunfire across Gaza on Wednesday, according to medics.",https://www.bbc.com/news/articles/c98pnzp50nqo
Israel postpones demolition of Palestinian children's football pitch,An international campaign to save the pitch in the occupied West Bank city of Bethlehem appears to have forced the authorities to reconsider.,https://www.bbc.com/news/articles/cly3dm37m7no
Photos leaked to BBC show faces of hundreds killed in Iran's brutal protest crackdown,The images from one mortuary in Tehran were shown to families who went to identify their loved ones.,https://www.bbc.com/news/articles/c0r4957rq8ro
"Film about Palestinian girl's desperate plea was a 'way to not feel helpless', says director","Kaouther Ben Hani's Oscar hopeful, The Voice of Hind Rajab, tells the tale of a girl killed in Gaza.",https://www.bbc.com/news/articles/clygr0ym00po
New ceasefire in Syria after Kurdish-led forces pull out of camp for IS families,"The government announces a four-day ceasefire with the SDF, which says it was ""compelled"" to withdraw its fighters from al-Hol camp.",https://www.bbc.com/news/articles/c4g39w8k8zwo
Israeli authorities demolish UN compound in occupied East Jerusalem,"It is the latest move by Israel against the Palestinian refugee agency, which it accuses of colluding with Hamas, something Unrwa strongly denies.",https://www.bbc.com/news/articles/cp874nng8xvo
Palestinian children's football pitch faces Israeli demolition ultimatum,"The football club is ordered to remove the pitch, which Israel says was illegally built, or have it torn down.",https://www.bbc.com/news/articles/cjrz0j9p5jqo
Clashes reported after Syria and Kurdish-led forces agree ceasefire,An agreement between the government and the SDF will bring an autonomous region in the north-east under state control.,https://www.bbc.com/news/articles/c4gwk37ewvwo
Two babies die in incident at unlicensed Jerusalem daycare centre,Police and forensic experts are investigating the cause of their deaths at a private nursery in the west of the city.,https://www.bbc.com/news/articles/c99k3lxzjnpo
Israel pushes back on Trump's picks for executives on Gaza 'Board of Peace',"Israel says it is unhappy it was not consulted, and Palestinians have also been critical.",https://www.bbc.com/news/articles/cd0y453yd90o
Syrian army seizes country's largest oil field from Kurdish forces,The Kurdish-led SDF militia withdrew from the Omar oil field amid an eastward push by government forces.,https://www.bbc.com/news/articles/cx20n55yxrlo
Fears Iran's internet shutdown could lead to 'extreme digital isolation',Internet monitor FilterWatch warns that authorities are trying to cut the country off from international connectivity.,https://www.bbc.com/news/articles/cg5gegrdq3go
"US strike in Syria kills man linked to attack on soldiers, officials say",The US Central Command said in a statement that Bilal Hasan al-Jasim was killed in the attack on Friday.,https://www.bbc.com/news/articles/cm2jdklp5m8o
Iran supreme leader acknowledges thousands killed during recent protests,Ayatollah Ali Khamenei says some deaths were “inhuman” and “savage” but blames the US.,https://www.bbc.com/news/articles/ckglee733wno
Big names on Trump's peace panel face huge challenges in Gaza,"Whatever the concerns and complexities, it remains the only plan in town, with many world leaders pledging to support it, writes John Sudworth.",https://www.bbc.com/news/articles/c07xvv9r422o
Syrian army moves east of Aleppo after Kurdish forces withdraw,This comes after Syria's government announced its first formal recognition of Kurdish national rights since 1946.,https://www.bbc.com/news/articles/ce3k279e53eo
'Anger and frustration': BBC reports from Iranian-Armenian border,BBC Middle East correspondent Hugo Bachega reports from the border as Iran's internet shutdown continues following deadly protests.,https://www.bbc.com/news/videos/cq84exgwvw2o
Exiled crown prince urges world to help protesters topple Iran's government,"Reza Pahlavi, a US-based opposition figure, called on the world to target Iran's Revolutionary Guards leadership.",https://www.bbc.com/news/articles/c70lx085z85o
"Who is Reza Pahlavi, the son of Iran's last shah?",He has been a prominent voice calling for protests against Iran's authoritarian regime to continue.,https://www.bbc.com/news/videos/cd6wndx24ldo
'I was hit in the face by pellets': Iranians on border describe violence and more protests,"The BBC speaks to Iranians at the border with Iraq, as authorities continue to block the flow of information with an internet blackout.",https://www.bbc.com/news/articles/cj3vlgrl4r2o
"Israel moves Yellow Line deeper into Gaza, satellite images show","Israel placed and later moved control markers in three areas, with some placed deeper inside Gaza than maps suggested.",https://www.bbc.com/news/articles/ckgxl6zkenqo
"Iran authorities demanding large sums for return of protesters' bodies, BBC told",Multiple sources have told BBC Persian that security forces will not release bodies unless relatives hand over money.,https://www.bbc.com/news/articles/c4g5md1n1yxo
Iran judiciary denies plan to execute detained protester Erfan Soltani,"The judiciary says Soltani is not facing charges carrying the death penalty, while a rights group reports that the execution has been ""postponed"".",https://www.bbc.com/news/articles/cp80zjx091yo
Pitfalls loom as Trump's Gaza peace plan enters second phase,"As the US announces the next of its plan to end the war, serious obstacles mean implementation will be difficult.",https://www.bbc.com/news/articles/cp3z7441nz7o
Trump told 'killing has stopped' in Iran after violent protest crackdown,"The US president does not rule out military action in Iran, as Tehran temporarily shuts its airspace to nearly all flights.",https://www.bbc.com/news/articles/c07xpndjdd8o
Concern for couple jailed in Tehran as British embassy closes,"Joe Bennett says his parents are in a ""dangerous position"" amid Iran's deadly crackdown on anti-regime protests.",https://www.bbc.com/news/articles/cn0k2l5krd8o
"Who is Erfan Soltani, Iranian protester who reportedly had execution postponed?","Iranian officials say Soltani, 26, has not been sentenced to death.",https://www.bbc.com/news/articles/cd9e7vv042xo
'I carried my wife's body for an hour and a half' - BBC hears stories of protesters killed in Iran,"BBC Persian has received dozens of accounts from inside Iran. Defiant despite potential repercussions, the witnesses said they wanted to ensure the rest of the world knew of the violence against the protesters.",https://www.bbc.com/news/articles/c8e54zp5j6no
Starlink reportedly made free in Iran - but protesters are taking huge risks by using it,The satellite technology has become a vital communications lifeline after the government shut down the internet last week.,https://www.bbc.com/news/articles/c0r4veg0rrzo
Tehran morgue videos show the brutality of Iran's crackdown on protesters,Distressing footage reveals nearly 200 bodies with one victim identified as young as 16.,https://www.bbc.com/news/articles/cly3xpyvxzyo
Trump vows 'very strong action' if Iran executes protesters,"Relatives of 26-year-old Erfan Soltani, who was detained last week, have told BBC Persian he is due to be executed on Wednesday.",https://www.bbc.com/news/videos/c4g0d892p7go
"Analysis: Authoritarian regimes die gradually then suddenly, but Iran is not there yet","The regime's opponents will hope for more pressure to accelerate the process, writes the BBC's international editor.",https://www.bbc.com/news/articles/cedwgn4pqv4o
UK summons Iranian ambassador over 'brutal' killings,"Foreign Secretary Yvette Cooper also says the government will implement ""full and further sanctions"" against Iran.",https://www.bbc.com/news/articles/cn0kzy5rl85o
'They just kept killing': Eyewitnesses describe deadly crackdown in Iran,The BBC has received eyewitness accounts of security forces attacking anti-government protesters across the country.,https://www.bbc.com/news/articles/cvgp70ynx1po
Mortuary videos show how deadly Iran crackdown has become,"BBC Verify has been examining disturbing footage from a mortuary in Tehran, showing scores of bodies. These images could hold clues about what’s happening inside Iran.",https://www.bbc.com/news/videos/c2e134xz2rjo
Referee and student among hundreds killed in Iran protests,"More than 3,900 people were killed in protests that rocked Iran for more than two weeks.",https://www.bbc.com/news/articles/cd0yldn0n7eo
"Iran warns it will retaliate if US attacks, as hundreds killed in protests","President Trump said on Sunday that the US military was considering ""very strong options"" in Iran.",https://www.bbc.com/news/articles/cm2jek15m8no
Last Kurdish forces leave Aleppo after ceasefire deal reached,The deal was announced in the early hours of Sunday morning after a week of violent clashes.,https://www.bbc.com/news/articles/cx2p84xleg2o
